A1BG--ITIH4	Liver=[count:3=pct:2.5]
TRAV38-2DV8--TRAC	Whole_Blood=[count:12=pct:9.1],Blood=[count:8=pct:4.6],Spleen=[count:5=pct:4.5],Small_Intestine=[count:2=pct:3.6],Stomach=[count:1=pct:1.1],Lung=[count:1=pct:0.6]
TRAV4--TRAC	Spleen=[count:3=pct:2.7],Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRAV5--TRAJ37	Whole_Blood=[count:2=pct:1.5],Blood=[count:1=pct:0.6]
TRAV8-1--TRAC	Whole_Blood=[count:3=pct:2.3]
TRAV8-1--TRAJ6	Lung=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
TRAV8-3--TRAC	Whole_Blood=[count:2=pct:1.5]
TRAV8-6--TRAC	Blood=[count:2=pct:1.1]
TRBV11-2--TRBC2	Blood=[count:7=pct:4.0],Whole_Blood=[count:3=pct:2.3]
TRBV5-1--TRBC2	Whole_Blood=[count:2=pct:1.5],Blood=[count:1=pct:0.6]
TRBV6-4--TRBC2	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
TRBV7-4--TRBC2	Whole_Blood=[count:2=pct:1.5]
TRPM4--PPFIA3	Blood_Vessel=[count:3=pct:0.8],Breast=[count:2=pct:1.8],Adipose_Tissue=[count:2=pct:0.7],Skin=[count:2=pct:0.6],Heart=[count:1=pct:0.4],Muscle=[count:1=pct:0.4],Stomach=[count:1=pct:1.1],Nerve=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2],Testis=[count:1=pct:1.0]
TSC22D3--FLT4	Blood_Vessel=[count:2=pct:0.5],Stomach=[count:1=pct:1.1],Muscle=[count:1=pct:0.4],Blood=[count:1=pct:0.6],Lung=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2],Adipose_Tissue=[count:1=pct:0.3]
TSPAN5--SFPQ	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
TSPAN5--UBB	Whole_Blood=[count:5=pct:3.8],Blood=[count:4=pct:2.3]
TSPAN5--UBE2D3	Whole_Blood=[count:2=pct:1.5],Blood=[count:2=pct:1.1],Skin=[count:1=pct:0.3]
TTBK2--UBR1	Heart=[count:2=pct:0.8],Small_Intestine=[count:1=pct:1.8],Nerve=[count:1=pct:0.6],Blood_Vessel=[count:1=pct:0.3],Spleen=[count:1=pct:0.9],Esophagus=[count:1=pct:0.2],Adipose_Tissue=[count:1=pct:0.3],Pancreas=[count:1=pct:0.6],Lung=[count:1=pct:0.6]
TTC28--CHEK2	Blood_Vessel=[count:3=pct:0.8],Adrenal_Gland=[count:1=pct:1.2],Skin=[count:1=pct:0.3],Lung=[count:1=pct:0.6],Thyroid=[count:1=pct:0.6],Uterus=[count:1=pct:2.3],Spleen=[count:1=pct:0.9],Esophagus=[count:1=pct:0.2],Adipose_Tissue=[count:1=pct:0.3],Ovary=[count:1=pct:1.9],Nerve=[count:1=pct:0.6],Breast=[count:1=pct:0.9],Small_Intestine=[count:1=pct:1.8],Heart=[count:1=pct:0.4]
TTC7A--SFTPB	Lung=[count:2=pct:1.2]
TTN--ACTN2	Muscle=[count:2=pct:0.9]
TTN--ATP2A2	Muscle=[count:2=pct:0.9]
TTN--LMF1	Heart=[count:6=pct:2.4]
TTN--LSM1	Heart=[count:4=pct:1.6]
TTN--MTX2	Muscle=[count:2=pct:0.9]
TTN--MYBPC1	Muscle=[count:13=pct:5.5]
TTN--MYH1	Muscle=[count:3=pct:1.3]
TTN--MYH6	Heart=[count:3=pct:1.2],Muscle=[count:1=pct:0.4]
TTN--MYH7	Muscle=[count:16=pct:6.8]
TTN--NEB	Muscle=[count:12=pct:5.1]
TTN--PPFIA1	Heart=[count:8=pct:3.2],Muscle=[count:2=pct:0.9]
TTN--RNPC3	Muscle=[count:3=pct:1.3]
TTTY15--ATP1A2	Brain=[count:7=pct:1.1],Muscle=[count:5=pct:2.1],Esophagus=[count:1=pct:0.2],Heart=[count:1=pct:0.4]
TULP4--RP11-732M18.3	Brain=[count:297=pct:45.1],Skin=[count:16=pct:5.1],Heart=[count:7=pct:2.8],Testis=[count:5=pct:4.8],Lung=[count:3=pct:1.8],Esophagus=[count:2=pct:0.5],Thyroid=[count:2=pct:1.1],Blood=[count:1=pct:0.6],Muscle=[count:1=pct:0.4],Colon=[count:1=pct:0.5],Stomach=[count:1=pct:1.1],Pituitary=[count:1=pct:1.9],Blood_Vessel=[count:1=pct:0.3],Uterus=[count:1=pct:2.3]
TXNIP--IFT172	Heart=[count:1=pct:0.4],Adipose_Tissue=[count:1=pct:0.3]
TXNL4B--PMFBP1	Blood_Vessel=[count:1=pct:0.3],Breast=[count:1=pct:0.9]
TXNRD1--CHST11	Brain=[count:3=pct:0.5]
TXNRD2--ACTG1	Muscle=[count:2=pct:0.9]
TYMP--SLC11A1	Blood=[count:4=pct:2.3],Whole_Blood=[count:2=pct:1.5]
UBAP1--DCAF12	Whole_Blood=[count:3=pct:2.3],Blood=[count:3=pct:1.7]
UBAP1--UBE2R2	Muscle=[count:6=pct:2.6],Adipose_Tissue=[count:1=pct:0.3],Skin=[count:1=pct:0.3],Blood=[count:1=pct:0.6],Heart=[count:1=pct:0.4]
UBC--SPRY1	Muscle=[count:1=pct:0.4],Adipose_Tissue=[count:1=pct:0.3]
UBC--SQSTM1	Adipose_Tissue=[count:1=pct:0.3],Thyroid=[count:1=pct:0.6]
UBE2J2--SSU72	Skin=[count:1=pct:0.3],Small_Intestine=[count:1=pct:1.8],Whole_Blood=[count:1=pct:0.8]
UBE2R2--UBAP1	Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
UBXN4--UBL5	Adrenal_Gland=[count:1=pct:1.2],Pancreas=[count:1=pct:0.6]
ULK1--NOC4L	Brain=[count:2=pct:0.3],Pancreas=[count:1=pct:0.6],Adipose_Tissue=[count:1=pct:0.3]
UNC5A--EIF4E1B	Brain=[count:2=pct:0.3]
UQCR10--C1orf194	Testis=[count:16=pct:15.2]
USP12--UBB	Whole_Blood=[count:4=pct:3.0]
USP3--B2M	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
USP53--MYOZ2	Heart=[count:5=pct:2.0]
UVSSA--CTBP1	Lung=[count:7=pct:4.2],Skin=[count:4=pct:1.3],Whole_Blood=[count:4=pct:3.0],Blood=[count:3=pct:1.7],Pancreas=[count:2=pct:1.1],Nerve=[count:2=pct:1.2],Liver=[count:2=pct:1.7],Colon=[count:2=pct:1.0],Thyroid=[count:1=pct:0.6],Spleen=[count:1=pct:0.9],Blood_Vessel=[count:1=pct:0.3],Esophagus=[count:1=pct:0.2],Breast=[count:1=pct:0.9],Small_Intestine=[count:1=pct:1.8],Muscle=[count:1=pct:0.4]
UVSSA--GAK	Thyroid=[count:1=pct:0.6],Blood_Vessel=[count:1=pct:0.3],Whole_Blood=[count:1=pct:0.8]
UVSSA--MAEA	Blood=[count:5=pct:2.9],Skin=[count:4=pct:1.3],Small_Intestine=[count:2=pct:3.6],Lung=[count:2=pct:1.2],Whole_Blood=[count:1=pct:0.8],Colon=[count:1=pct:0.5],Nerve=[count:1=pct:0.6]
VAPA--RAB31	Whole_Blood=[count:2=pct:1.5],Blood_Vessel=[count:1=pct:0.3]
VIM--RPPH1	Blood_Vessel=[count:7=pct:1.9],Nerve=[count:7=pct:4.1],Adipose_Tissue=[count:2=pct:0.7],Skin=[count:1=pct:0.3],Salivary_Gland=[count:1=pct:2.6],Brain=[count:1=pct:0.2]
VPS37B--UBC	Whole_Blood=[count:3=pct:2.3],Blood=[count:2=pct:1.1]
VWC2--C7orf72	Brain=[count:2=pct:0.3]
WDFY2--ITM2B	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
WDFY3-AS2--ARHGAP24	Blood_Vessel=[count:1=pct:0.3],Kidney=[count:1=pct:7.1]
WDR13--ACTG1	Esophagus=[count:1=pct:0.2],Colon=[count:1=pct:0.5]
WDR17--GPM6A	Brain=[count:3=pct:0.5]
WDR27--PSMB1	Spleen=[count:1=pct:0.9],Colon=[count:1=pct:0.5],Brain=[count:1=pct:0.2]
WDR74--RNU2-59P	Adipose_Tissue=[count:3=pct:1.0],Breast=[count:1=pct:0.9],Colon=[count:1=pct:0.5],Bladder=[count:1=pct:11.1],Blood_Vessel=[count:1=pct:0.3]
WI2-1896O14.1--RP11-353N4.1	Brain=[count:231=pct:35.1],Heart=[count:220=pct:87.6],Muscle=[count:210=pct:89.4],Blood_Vessel=[count:50=pct:13.6],Esophagus=[count:31=pct:7.7],Pituitary=[count:16=pct:30.8],Adipose_Tissue=[count:9=pct:3.0],Nerve=[count:7=pct:4.1],Stomach=[count:6=pct:6.7],Skin=[count:6=pct:1.9],Lung=[count:6=pct:3.6],Salivary_Gland=[count:4=pct:10.3],Blood=[count:3=pct:1.7],Thyroid=[count:3=pct:1.7],Pancreas=[count:3=pct:1.7],Small_Intestine=[count:2=pct:3.6],Colon=[count:2=pct:1.0],Prostate=[count:2=pct:3.3],Liver=[count:2=pct:1.7],Adrenal_Gland=[count:1=pct:1.2],Spleen=[count:1=pct:0.9],Uterus=[count:1=pct:2.3]
WI2-1896O14.1--RP11-495P10.2	Muscle=[count:76=pct:32.3],Heart=[count:42=pct:16.7],Brain=[count:1=pct:0.2],Prostate=[count:1=pct:1.6]
WIZ--ARMC6	Blood=[count:1=pct:0.6],Muscle=[count:1=pct:0.4],Blood_Vessel=[count:1=pct:0.3],Pancreas=[count:1=pct:0.6]
WNK1--NINJ2	Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
WTAPP1--RUVBL1	Brain=[count:5=pct:0.8],Colon=[count:1=pct:0.5],Vagina=[count:1=pct:1.8],Spleen=[count:1=pct:0.9],Ovary=[count:1=pct:1.9]
XIRP1--NFIL3	Heart=[count:2=pct:0.8]
XKR9--RP11-326E22.1	Brain=[count:4=pct:0.6],Adrenal_Gland=[count:1=pct:1.2],Liver=[count:1=pct:0.8]
XPR1--ACBD6	Testis=[count:1=pct:1.0],Lung=[count:1=pct:0.6],Brain=[count:1=pct:0.2]
XXyac-YX155B6.6--HYDIN	Brain=[count:3=pct:0.5]
YAF2--PPHLN1	Blood_Vessel=[count:1=pct:0.3],Brain=[count:1=pct:0.2]
YWHAE--CRK	Skin=[count:2=pct:0.6],Muscle=[count:2=pct:0.9],Blood_Vessel=[count:1=pct:0.3],Lung=[count:1=pct:0.6],Breast=[count:1=pct:0.9]
YWHAE--UBC	Muscle=[count:1=pct:0.4],Heart=[count:1=pct:0.4]
YWHAZ--KLF10	Skin=[count:1=pct:0.3],Adipose_Tissue=[count:1=pct:0.3]
YWHAZ--MYC	Skin=[count:2=pct:0.6]
YWHAZ--ZNF706	Skin=[count:2=pct:0.6],Blood=[count:2=pct:1.1],Esophagus=[count:1=pct:0.2],Testis=[count:1=pct:1.0],Lung=[count:1=pct:0.6]
ZBTB38--CNBP	Blood_Vessel=[count:1=pct:0.3],Brain=[count:1=pct:0.2]
ZC3H3--EEF1D	Blood=[count:2=pct:1.1],Whole_Blood=[count:1=pct:0.8]
ZC3H7A--LITAF	Blood=[count:1=pct:0.6],Whole_Blood=[count:1=pct:0.8]
ZC3H7A--SNN	Blood_Vessel=[count:1=pct:0.3],Whole_Blood=[count:1=pct:0.8]
ZC3HAV1L--CHMP1A	Thyroid=[count:3=pct:1.7],Colon=[count:2=pct:1.0],Adipose_Tissue=[count:1=pct:0.3],Uterus=[count:1=pct:2.3],Lung=[count:1=pct:0.6],Skin=[count:1=pct:0.3],Breast=[count:1=pct:0.9]
ZCCHC11--ARIH2	Muscle=[count:6=pct:2.6],Stomach=[count:1=pct:1.1],Prostate=[count:1=pct:1.6],Testis=[count:1=pct:1.0]
ZDHHC17--UBC	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
ZDHHC8--SSU72	Muscle=[count:1=pct:0.4],Nerve=[count:1=pct:0.6]
ZDHHC8--TENC1	Adipose_Tissue=[count:1=pct:0.3],Nerve=[count:1=pct:0.6]
ZDHHC8--UBL5	Blood_Vessel=[count:1=pct:0.3],Adipose_Tissue=[count:1=pct:0.3],Muscle=[count:1=pct:0.4]
ZEB1--B2M	Whole_Blood=[count:1=pct:0.8],Blood=[count:1=pct:0.6]
ZEB2--ARHGAP15	Blood=[count:17=pct:9.8],Whole_Blood=[count:16=pct:12.1],Nerve=[count:6=pct:3.5],Lung=[count:1=pct:0.6],Spleen=[count:1=pct:0.9],Esophagus=[count:1=pct:0.2],Adipose_Tissue=[count:1=pct:0.3],Small_Intestine=[count:1=pct:1.8]
ZEB2--CXCR4	Blood=[count:2=pct:1.1]
ZER1--NARF	Blood=[count:2=pct:1.1]
ZFAND4--BABAM1	Prostate=[count:1=pct:1.6],Adipose_Tissue=[count:1=pct:0.3],Testis=[count:1=pct:1.0]
ZFAND6--MTHFS	Blood=[count:2=pct:1.1]
ZFAS1--CSE1L	Blood_Vessel=[count:2=pct:0.5],Heart=[count:1=pct:0.4],Blood=[count:1=pct:0.6],Colon=[count:1=pct:0.5],Spleen=[count:1=pct:0.9],Pancreas=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2],Skin=[count:1=pct:0.3]
ZFP36--GLUL	Whole_Blood=[count:2=pct:1.5]
ZFP36L2--PPM1B	Blood=[count:2=pct:1.1]
ZFYVE21--KLC1	Esophagus=[count:4=pct:1.0],Brain=[count:3=pct:0.5],Nerve=[count:1=pct:0.6],Blood_Vessel=[count:1=pct:0.3],Colon=[count:1=pct:0.5],Pituitary=[count:1=pct:1.9],Breast=[count:1=pct:0.9]
ZKSCAN4--NPPA-AS1	Heart=[count:5=pct:2.0]
ZMYM4--SFPQ	Brain=[count:2=pct:0.3],Colon=[count:1=pct:0.5],Ovary=[count:1=pct:1.9]
ZNF180--CDH23	Brain=[count:2=pct:0.3]
ZNF236--MBP	Brain=[count:4=pct:0.6]
ZNF251--CHMP1A	Brain=[count:1=pct:0.2],Blood_Vessel=[count:1=pct:0.3],Adrenal_Gland=[count:1=pct:1.2]
ZNF331--AC004510.3	Esophagus=[count:1=pct:0.2],Bladder=[count:1=pct:11.1],Brain=[count:1=pct:0.2]
ZNF503-AS2--C10orf11	Brain=[count:26=pct:3.9]
ZNF532--MBP	Brain=[count:3=pct:0.5]
ZNF534--ATF5	Brain=[count:2=pct:0.3],Heart=[count:1=pct:0.4]
ZNF706--UBA52	Testis=[count:2=pct:1.9]
ZNF736--CHMP1A	Thyroid=[count:3=pct:1.7],Adipose_Tissue=[count:2=pct:0.7],Breast=[count:2=pct:1.8],Esophagus=[count:1=pct:0.2],Pancreas=[count:1=pct:0.6],Ovary=[count:1=pct:1.9],Testis=[count:1=pct:1.0],Lung=[count:1=pct:0.6]
ZNF738--CHMP1A	Lung=[count:1=pct:0.6],Esophagus=[count:1=pct:0.2]
ZNF787--PPP1R12C	Colon=[count:2=pct:1.0],Esophagus=[count:1=pct:0.2]
ZNF804B--AC002383.2	Thyroid=[count:9=pct:5.1],Brain=[count:4=pct:0.6]
hsa-mir-6723--MTND2P28	Heart=[count:2=pct:0.8],Brain=[count:1=pct:0.2]
