id	geneID	symbol	geneName	otherID	species	humanOrtho	authority	version_date
17986	1050	CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	CEBPA	human	0	Vogelstein	20120430
17987	79145	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	CHCHD7	human	0	Vogelstein	20120430
17988	11200	CHEK2	checkpoint kinase 2	CHEK2	human	0	Vogelstein	20120430
17989	26511	CHIC2	cysteine-rich hydrophobic domain 2	CHIC2	human	0	Vogelstein	20120430
17990	23152	CIC	capicua transcriptional repressor	CIC	human	0	Vogelstein	20120430
17991	4261	CIITA	class II, major histocompatibility complex, transactivator	CIITA	human	0	Vogelstein	20120430
17992	10978	CLP1	cleavage and polyadenylation factor I subunit 1	CLP1	human	0	Vogelstein	20120430
17993	1213	CLTC	clathrin, heavy chain (Hc)	CLTC	human	0	Vogelstein	20120430
17994	11064	CNTRL	centriolin	CNTRL	human	0	Vogelstein	20120430
17995	1277	COL1A1	collagen, type I, alpha 1	COL1A1	human	0	Vogelstein	20120430
17996	1385	CREB1	cAMP responsive element binding protein 1	CREB1	human	0	Vogelstein	20120430
17997	90993	CREB3L1	cAMP responsive element binding protein 3-like 1	CREB3L1	human	0	Vogelstein	20120430
17998	64764	CREB3L2	cAMP responsive element binding protein 3-like 2	CREB3L2	human	0	Vogelstein	20120430
17999	1387	CREBBP	CREB binding protein	CREBBP	human	0	Vogelstein	20120430
18000	64109	CRLF2	cytokine receptor-like factor 2	CRLF2	human	0	Vogelstein	20120430
18001	23373	CRTC1	CREB regulated transcription coactivator 1	CRTC1	human	0	Vogelstein	20120430
18002	64784	CRTC3	CREB regulated transcription coactivator 3	CRTC3	human	0	Vogelstein	20120430
18003	1436	CSF1R	colony stimulating factor 1 receptor	CSF1R	human	0	Vogelstein	20120430
18004	1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	CTNNB1	human	0	Vogelstein	20120430
18005	1540	CYLD	cylindromatosis (turban tumor syndrome)	CYLD	human	0	Vogelstein	20120430
18006	1616	DAXX	death-domain associated protein	DAXX	human	0	Vogelstein	20120430
18007	1649	DDIT3	DNA-damage-inducible transcript 3	DDIT3	human	0	Vogelstein	20120430
18008	1662	DDX10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	DDX10	human	0	Vogelstein	20120430
18009	1656	DDX6	DEAD (Asp-Glu-Ala-Asp) box helicase 6	DDX6	human	0	Vogelstein	20120430
18010	7913	DEK	DEK oncogene	DEK	human	0	Vogelstein	20120430
18011	23405	DICER1	dicer 1, ribonuclease type III	DICER1	human	0	Vogelstein	20120430
18012	1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	DNMT1	human	0	Vogelstein	20120430
18013	1788	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	DNMT3A	human	0	Vogelstein	20120430
18014	1956	EGFR	epidermal growth factor receptor	EGFR	human	0	Vogelstein	20120430
18015	1974	EIF4A2	eukaryotic translation initiation factor 4A2	EIF4A2	human	0	Vogelstein	20120430
18016	2000	ELF4	E74-like factor 4 (ets domain transcription factor)	ELF4	human	0	Vogelstein	20120430
18017	2005	ELK4	ELK4, ETS-domain protein (SRF accessory protein 1)	ELK4	human	0	Vogelstein	20120430
18018	8178	ELL	elongation factor RNA polymerase II	ELL	human	0	Vogelstein	20120430
18019	2006	ELN	elastin	ELN	human	0	Vogelstein	20120430
18020	2033	EP300	E1A binding protein p300	EP300	human	0	Vogelstein	20120430
18021	2060	EPS15	epidermal growth factor receptor pathway substrate 15	EPS15	human	0	Vogelstein	20120430
18022	2064	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	ERBB2	human	0	Vogelstein	20120430
18023	2068	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2	ERCC2	human	0	Vogelstein	20120430
18024	2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3	ERCC3	human	0	Vogelstein	20120430
18025	2072	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	ERCC4	human	0	Vogelstein	20120430
18026	2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5	ERCC5	human	0	Vogelstein	20120430
18027	2078	ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	ERG	human	0	Vogelstein	20120430
18028	2115	ETV1	ets variant 1	ETV1	human	0	Vogelstein	20120430
18029	2118	ETV4	ets variant 4	ETV4	human	0	Vogelstein	20120430
18030	2120	ETV6	ets variant 6	ETV6	human	0	Vogelstein	20120430
18031	2130	EWSR1	Ewing sarcoma breakpoint region 1	EWSR1	human	0	Vogelstein	20120430
18032	2131	EXT1	exostosin glycosyltransferase 1	EXT1	human	0	Vogelstein	20120430
18033	2132	EXT2	exostosin glycosyltransferase 2	EXT2	human	0	Vogelstein	20120430
18034	2146	EZH2	enhancer of zeste homolog 2 (Drosophila)	EZH2	human	0	Vogelstein	20120430
18035	2175	FANCA	Fanconi anemia, complementation group A	FANCA	human	0	Vogelstein	20120430
18036	2176	FANCC	Fanconi anemia, complementation group C	FANCC	human	0	Vogelstein	20120430
18037	2177	FANCD2	Fanconi anemia, complementation group D2	FANCD2	human	0	Vogelstein	20120430
18038	2178	FANCE	Fanconi anemia, complementation group E	FANCE	human	0	Vogelstein	20120430
18039	2188	FANCF	Fanconi anemia, complementation group F	FANCF	human	0	Vogelstein	20120430
18040	2189	FANCG	Fanconi anemia, complementation group G	FANCG	human	0	Vogelstein	20120430
18041	55294	FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	FBXW7	human	0	Vogelstein	20120430
18042	83417	FCRL4	Fc receptor-like 4	FCRL4	human	0	Vogelstein	20120430
18043	54738	FEV	FEV (ETS oncogene family)	FEV	human	0	Vogelstein	20120430
18044	2260	FGFR1	fibroblast growth factor receptor 1	FGFR1	human	0	Vogelstein	20120430
18045	11116	FGFR1OP	FGFR1 oncogene partner	FGFR1OP	human	0	Vogelstein	20120430
18046	2263	FGFR2	fibroblast growth factor receptor 2	FGFR2	human	0	Vogelstein	20120430
18047	2261	FGFR3	fibroblast growth factor receptor 3	FGFR3	human	0	Vogelstein	20120430
18048	2271	FH	fumarate hydratase	FH	human	0	Vogelstein	20120430
18049	81608	FIP1L1	FIP1 like 1 (S. cerevisiae)	FIP1L1	human	0	Vogelstein	20120430
18050	201163	FLCN	folliculin	FLCN	human	0	Vogelstein	20120430
18051	2313	FLI1	Friend leukemia virus integration 1	FLI1	human	0	Vogelstein	20120430
18052	145788	FLJ27352	uncharacterized LOC145788	FLJ27352	human	0	Vogelstein	20120430
18053	2322	FLT3	fms-related tyrosine kinase 3	FLT3	human	0	Vogelstein	20120430
18054	2335	FN1	fibronectin 1	FN1	human	0	Vogelstein	20120430
18055	23048	FNBP1	formin binding protein 1	FNBP1	human	0	Vogelstein	20120430
18056	668	FOXL2	forkhead box L2	FOXL2	human	0	Vogelstein	20120430
18057	2308	FOXO1	forkhead box O1	FOXO1	human	0	Vogelstein	20120430
18058	2309	FOXO3	forkhead box O3	FOXO3	human	0	Vogelstein	20120430
18059	4303	FOXO4	forkhead box O4	FOXO4	human	0	Vogelstein	20120430
18060	27086	FOXP1	forkhead box P1	FOXP1	human	0	Vogelstein	20120430
18061	10272	FSTL3	follistatin-like 3 (secreted glycoprotein)	FSTL3	human	0	Vogelstein	20120430
18062	8880	FUBP1	far upstream element (FUSE) binding protein 1	FUBP1	human	0	Vogelstein	20120430
18063	2521	FUS	fused in sarcoma	FUS	human	0	Vogelstein	20120430
18064	8522	GAS7	growth arrest-specific 7	GAS7	human	0	Vogelstein	20120430
18065	2623	GATA1	GATA binding protein 1 (globin transcription factor 1)	GATA1	human	0	Vogelstein	20120430
18066	2624	GATA2	GATA binding protein 2	GATA2	human	0	Vogelstein	20120430
18067	2625	GATA3	GATA binding protein 3	GATA3	human	0	Vogelstein	20120430
18068	8833	GMPS	guanine monphosphate synthetase	GMPS	human	0	Vogelstein	20120430
18069	2767	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	GNA11	human	0	Vogelstein	20120430
18070	2776	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	GNAQ	human	0	Vogelstein	20120430
18071	2778	GNAS	GNAS complex locus	GNAS	human	0	Vogelstein	20120430
18072	57120	GOPC	golgi-associated PDZ and coiled-coil motif containing	GOPC	human	0	Vogelstein	20120430
18073	2719	GPC3	glypican 3	GPC3	human	0	Vogelstein	20120430
18074	10243	GPHN	gephyrin	GPHN	human	0	Vogelstein	20120430
18075	3020	H3F3A	H3 histone, family 3A	H3F3A	human	0	Vogelstein	20120430
18076	3037	HAS2	hyaluronan synthase 2	HAS2	human	0	Vogelstein	20120430
18077	23462	HEY1	hairy/enhancer-of-split related with YRPW motif 1	HEY1	human	0	Vogelstein	20120430
18078	3092	HIP1	huntingtin interacting protein 1	HIP1	human	0	Vogelstein	20120430
18079	8358	HIST1H3B	histone cluster 1, H3b	HIST1H3B	human	0	Vogelstein	20120430
18080	8294	HIST1H4I	histone cluster 1, H4i	HIST1H4I	human	0	Vogelstein	20120430
18081	3131	HLF	hepatic leukemia factor	HLF	human	0	Vogelstein	20120430
18082	8091	HMGA2	high mobility group AT-hook 2	HMGA2	human	0	Vogelstein	20120430
18083	6927	HNF1A	HNF1 homeobox A	HNF1A	human	0	Vogelstein	20120430
18084	3207	HOXA11	homeobox A11	HOXA11	human	0	Vogelstein	20120430
18085	3209	HOXA13	homeobox A13	HOXA13	human	0	Vogelstein	20120430
18086	3205	HOXA9	homeobox A9	HOXA9	human	0	Vogelstein	20120430
18087	3227	HOXC11	homeobox C11	HOXC11	human	0	Vogelstein	20120430
18088	3229	HOXC13	homeobox C13	HOXC13	human	0	Vogelstein	20120430
18089	3237	HOXD11	homeobox D11	HOXD11	human	0	Vogelstein	20120430
18090	3239	HOXD13	homeobox D13	HOXD13	human	0	Vogelstein	20120430
18091	3265	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	HRAS	human	0	Vogelstein	20120430
18092	3320	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	HSP90AA1	human	0	Vogelstein	20120430
18093	3324	HSP90AA2	heat shock protein 90kDa alpha (cytosolic), class A member 2	HSP90AA2	human	0	Vogelstein	20120430
18094	3326	HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	HSP90AB1	human	0	Vogelstein	20120430
18095	3417	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	IDH1	human	0	Vogelstein	20120430
18096	3418	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	IDH2	human	0	Vogelstein	20120430
18097	10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	IKZF1	human	0	Vogelstein	20120430
18098	3558	IL2	interleukin 2	IL2	human	0	Vogelstein	20120430
18099	50615	IL21R	interleukin 21 receptor	IL21R	human	0	Vogelstein	20120430
18100	3662	IRF4	interferon regulatory factor 4	IRF4	human	0	Vogelstein	20120430
18101	3702	ITK	IL2-inducible T-cell kinase	ITK	human	0	Vogelstein	20120430
18102	3716	JAK1	Janus kinase 1	JAK1	human	0	Vogelstein	20120430
18103	3717	JAK2	Janus kinase 2	JAK2	human	0	Vogelstein	20120430
18104	3718	JAK3	Janus kinase 3	JAK3	human	0	Vogelstein	20120430
18105	221895	JAZF1	JAZF zinc finger 1	JAZF1	human	0	Vogelstein	20120430
18106	7994	KAT6A	K(lysine) acetyltransferase 6A	KAT6A	human	0	Vogelstein	20120430
18107	23522	KAT6B	K(lysine) acetyltransferase 6B	KAT6B	human	0	Vogelstein	20120430
18108	5927	KDM5A	lysine (K)-specific demethylase 5A	KDM5A	human	0	Vogelstein	20120430
18109	8242	KDM5C	lysine (K)-specific demethylase 5C	KDM5C	human	0	Vogelstein	20120430
18110	7403	KDM6A	lysine (K)-specific demethylase 6A	KDM6A	human	0	Vogelstein	20120430
18111	2531	KDSR	3-ketodihydrosphingosine reductase	KDSR	human	0	Vogelstein	20120430
18112	3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	KIT	human	0	Vogelstein	20120430
18113	9314	KLF4	Kruppel-like factor 4 (gut)	KLF4	human	0	Vogelstein	20120430
18114	3845	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	KRAS	human	0	Vogelstein	20120430
18115	3927	LASP1	LIM and SH3 protein 1	LASP1	human	0	Vogelstein	20120430
18116	3932	LCK	lymphocyte-specific protein tyrosine kinase	LCK	human	0	Vogelstein	20120430
18117	3936	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	LCP1	human	0	Vogelstein	20120430
18118	3977	LIFR	leukemia inhibitory factor receptor alpha	LIFR	human	0	Vogelstein	20120430
18119	4004	LMO1	LIM domain only 1 (rhombotin 1)	LMO1	human	0	Vogelstein	20120430
18120	4005	LMO2	LIM domain only 2 (rhombotin-like 1)	LMO2	human	0	Vogelstein	20120430
18121	4026	LPP	LIM domain containing preferred translocation partner in lipoma	LPP	human	0	Vogelstein	20120430
18122	4066	LYL1	lymphoblastic leukemia derived sequence 1	LYL1	human	0	Vogelstein	20120430
18123	4094	MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	MAF	human	0	Vogelstein	20120430
18124	9935	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	MAFB	human	0	Vogelstein	20120430
18125	10892	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	MALT1	human	0	Vogelstein	20120430
18126	84441	MAML2	mastermind-like 2 (Drosophila)	MAML2	human	0	Vogelstein	20120430
18127	5604	MAP2K1	mitogen-activated protein kinase kinase 1	MAP2K1	human	0	Vogelstein	20120430
18128	6416	MAP2K4	mitogen-activated protein kinase kinase 4	MAP2K4	human	0	Vogelstein	20120430
18129	4214	MAP3K1	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase	MAP3K1	human	0	Vogelstein	20120430
18130	4193	MDM2	MDM2 oncogene, E3 ubiquitin protein ligase	MDM2	human	0	Vogelstein	20120430
18131	4194	MDM4	Mdm4 p53 binding protein homolog (mouse)	MDM4	human	0	Vogelstein	20120430
18132	259283	MDS2	myelodysplastic syndrome 2 translocation associated	MDS2	human	0	Vogelstein	20120430
18133	2122	MECOM	MDS1 and EVI1 complex locus	MECOM	human	0	Vogelstein	20120430
18134	9968	MED12	mediator complex subunit 12	MED12	human	0	Vogelstein	20120430
18135	4221	MEN1	multiple endocrine neoplasia I	MEN1	human	0	Vogelstein	20120430
18136	4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	MET	human	0	Vogelstein	20120430
18137	57591	MKL1	megakaryoblastic leukemia (translocation) 1	MKL1	human	0	Vogelstein	20120430
18138	4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	MLH1	human	0	Vogelstein	20120430
18139	4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	MLL	human	0	Vogelstein	20120430
18140	8085	MLL2	myeloid/lymphoid or mixed-lineage leukemia 2	MLL2	human	0	Vogelstein	20120430
18141	58508	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	MLL3	human	0	Vogelstein	20120430
18142	4298	MLLT1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1	MLLT1	human	0	Vogelstein	20120430
18143	8028	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	MLLT10	human	0	Vogelstein	20120430
18144	10962	MLLT11	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11	MLLT11	human	0	Vogelstein	20120430
18145	4300	MLLT3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3	MLLT3	human	0	Vogelstein	20120430
18146	4301	MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	MLLT4	human	0	Vogelstein	20120430
18147	4302	MLLT6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6	MLLT6	human	0	Vogelstein	20120430
18148	3110	MNX1	motor neuron and pancreas homeobox 1	MNX1	human	0	Vogelstein	20120430
18149	4352	MPL	myeloproliferative leukemia virus oncogene	MPL	human	0	Vogelstein	20120430
18150	4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	MSH2	human	0	Vogelstein	20120430
18151	2956	MSH6	mutS homolog 6 (E. coli)	MSH6	human	0	Vogelstein	20120430
18152	124540	MSI2	musashi RNA-binding protein 2	MSI2	human	0	Vogelstein	20120430
18153	4515	MTCP1	mature T-cell proliferation 1	MTCP1	human	0	Vogelstein	20120430
18154	4582	MUC1	mucin 1, cell surface associated	MUC1	human	0	Vogelstein	20120430
18155	4595	MUTYH	mutY homolog (E. coli)	MUTYH	human	0	Vogelstein	20120430
18156	4602	MYB	v-myb myeloblastosis viral oncogene homolog (avian)	MYB	human	0	Vogelstein	20120430
18157	4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	MYC	human	0	Vogelstein	20120430
18158	4610	MYCL1	v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)	MYCL1	human	0	Vogelstein	20120430
18159	4613	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	MYCN	human	0	Vogelstein	20120430
18160	4615	MYD88	myeloid differentiation primary response 88	MYD88	human	0	Vogelstein	20120430
18161	4629	MYH11	myosin, heavy chain 11, smooth muscle	MYH11	human	0	Vogelstein	20120430
18162	4665	NAB2	NGFI-A binding protein 2 (EGR1 binding protein 2)	NAB2	human	0	Vogelstein	20120430
18163	4666	NACA	nascent polypeptide-associated complex alpha subunit	NACA	human	0	Vogelstein	20120430
18164	4683	NBN	nibrin	NBN	human	0	Vogelstein	20120430
18165	51517	NCKIPSD	NCK interacting protein with SH3 domain	NCKIPSD	human	0	Vogelstein	20120430
18166	8648	NCOA1	nuclear receptor coactivator 1	NCOA1	human	0	Vogelstein	20120430
18167	10499	NCOA2	nuclear receptor coactivator 2	NCOA2	human	0	Vogelstein	20120430
18168	8202	NCOA3	nuclear receptor coactivator 3	NCOA3	human	0	Vogelstein	20120430
18169	9611	NCOR1	nuclear receptor corepressor 1	NCOR1	human	0	Vogelstein	20120430
18170	10397	NDRG1	N-myc downstream regulated 1	NDRG1	human	0	Vogelstein	20120430
18171	4763	NF1	neurofibromin 1	NF1	human	0	Vogelstein	20120430
18172	4771	NF2	neurofibromin 2 (merlin)	NF2	human	0	Vogelstein	20120430
18173	4773	NFATC2	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	NFATC2	human	0	Vogelstein	20120430
18174	4780	NFE2L2	nuclear factor (erythroid-derived 2)-like 2	NFE2L2	human	0	Vogelstein	20120430
18175	4781	NFIB	nuclear factor I/B	NFIB	human	0	Vogelstein	20120430
18176	4791	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	NFKB2	human	0	Vogelstein	20120430
18177	51199	NIN	ninein (GSK3B interacting protein)	NIN	human	0	Vogelstein	20120430
18178	7080	NKX2-1	NK2 homeobox 1	NKX2-1	human	0	Vogelstein	20120430
18179	55655	NLRP2	NLR family, pyrin domain containing 2	NLRP2	human	0	Vogelstein	20120430
18180	4851	NOTCH1	notch 1	NOTCH1	human	0	Vogelstein	20120430
18181	4853	NOTCH2	notch 2	NOTCH2	human	0	Vogelstein	20120430
18182	4869	NPM1	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	NPM1	human	0	Vogelstein	20120430
18183	8013	NR4A3	nuclear receptor subfamily 4, group A, member 3	NR4A3	human	0	Vogelstein	20120430
18184	4893	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	NRAS	human	0	Vogelstein	20120430
18185	64324	NSD1	nuclear receptor binding SET domain protein 1	NSD1	human	0	Vogelstein	20120430
18186	4914	NTRK1	neurotrophic tyrosine kinase, receptor, type 1	NTRK1	human	0	Vogelstein	20120430
18187	4916	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	NTRK3	human	0	Vogelstein	20120430
18188	4926	NUMA1	nuclear mitotic apparatus protein 1	NUMA1	human	0	Vogelstein	20120430
18189	8021	NUP214	nucleoporin 214kDa	NUP214	human	0	Vogelstein	20120430
18190	4928	NUP98	nucleoporin 98kDa	NUP98	human	0	Vogelstein	20120430
18191	256646	NUTM1	NUT midline carcinoma, family member 1	NUTM1	human	0	Vogelstein	20120430
18192	729262	NUTM2B	NUT family member 2B	NUTM2B	human	0	Vogelstein	20120430
18193	10215	OLIG2	oligodendrocyte lineage transcription factor 2	OLIG2	human	0	Vogelstein	20120430
18194	286530	P2RY8	purinergic receptor P2Y, G-protein coupled, 8	P2RY8	human	0	Vogelstein	20120430
18195	5049	PAFAH1B2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa)	PAFAH1B2	human	0	Vogelstein	20120430
18196	79728	PALB2	partner and localizer of BRCA2	PALB2	human	0	Vogelstein	20120430
18197	5077	PAX3	paired box 3	PAX3	human	0	Vogelstein	20120430
18198	5079	PAX5	paired box 5	PAX5	human	0	Vogelstein	20120430
18199	5081	PAX7	paired box 7	PAX7	human	0	Vogelstein	20120430
18200	7849	PAX8	paired box 8	PAX8	human	0	Vogelstein	20120430
18201	55193	PBRM1	polybromo 1	PBRM1	human	0	Vogelstein	20120430
18202	9159	PCSK7	proprotein convertase subtilisin/kexin type 7	PCSK7	human	0	Vogelstein	20120430
18203	80380	PDCD1LG2	programmed cell death 1 ligand 2	PDCD1LG2	human	0	Vogelstein	20120430
18204	9659	PDE4DIP	phosphodiesterase 4D interacting protein	PDE4DIP	human	0	Vogelstein	20120430
18205	5155	PDGFB	platelet-derived growth factor beta polypeptide	PDGFB	human	0	Vogelstein	20120430
